Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
98,42,0.7429663751552413,0.7515885863703518,0.6935548298456454,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,26648,0
99,42,0.7431153287470237,0.7515885863703518,0.6939026210236375,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,26918,0
100,42,0.7433252354706638,0.7515885863703518,0.6955186024855495,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,27187,0
101,42,0.7433252354706638,0.7515885863703518,0.6937645980590675,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,27456,0
102,42,0.7433252354706638,0.7515885863703518,0.6942710990208989,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,27725,0
103,42,0.743341897852636,0.7515885863703518,0.6956072528812066,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,27995,0
104,42,0.743344987499112,0.7515885863703518,0.6950888785620183,0.5717413081033055,0.7483781208969292,3.776680501302083,0.7529645001446759,28264,0
105,42,0.7440870346363918,0.7539090071833905,0.6953925433523516,0.5664529435304573,0.7411455285567927,3.834411625067393,0.7593790694519326,28534,0
106,42,0.7440870346363918,0.7539090071833905,0.6965680616086863,0.5664529435304573,0.7411455285567927,3.834411625067393,0.7593790694519326,28802,0
107,42,0.7444101353651678,0.7539090071833905,0.6967982145873002,0.5664529435304573,0.7411455285567927,3.834411625067393,0.7593790694519326,29070,0
108,42,0.7446600127944802,0.7539090071833905,0.6945928323850594,0.5664529435304573,0.7411455285567927,3.834411625067393,0.7593790694519326,29338,0
109,42,0.7456787541252603,0.7542348446494167,0.6969305997477491,0.5714779507010073,0.7480179421111549,3.8120930830637616,0.756899231451529,29607,0
110,42,0.7460565128611003,0.7542348446494167,0.6983746908325204,0.5714779507010073,0.7480179421111549,3.8120930830637616,0.756899231451529,29877,0
111,42,0.7460565128611003,0.7542348446494167,0.6975165226052391,0.5714779507010073,0.7480179421111549,3.8120930830637616,0.756899231451529,30145,0
112,42,0.7463517895486839,0.7542348446494167,0.6994673151543409,0.5714779507010073,0.7480179421111549,3.8120930830637616,0.756899231451529,30415,0
