Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
77,42,0.7989735276930598,0.8154345977972149,0.7407864136931357,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,21017,0
78,42,0.8011901800643462,0.8154345977972149,0.742697322409386,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,21286,0
79,42,0.8013321603159064,0.8154345977972149,0.7445176578640076,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,21555,0
80,42,0.8018019606966821,0.8154345977972149,0.7463882164387102,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,21824,0
81,42,0.8027454788025914,0.8154345977972149,0.7474151684638415,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,22093,0
82,42,0.8041476339452777,0.8154345977972149,0.7480214478329028,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,22363,0
83,42,0.804886179076968,0.8154345977972149,0.7484166979069565,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,22632,0
84,42,0.8050520218514213,0.8154345977972149,0.7481659631184912,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,22901,0
85,42,0.8055145547436208,0.8154345977972149,0.7493726898270807,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,23171,0
86,42,0.8057051182987423,0.8154345977972149,0.748817538911108,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,23440,0
87,42,0.8064106124795847,0.8154345977972149,0.7541835017613775,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,23709,0
88,42,0.8075773605894013,0.8167342635312325,0.7544730728766305,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,23979,0
89,42,0.808153935840663,0.8167342635312325,0.752050716787671,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,24248,0
90,42,0.8084723090203817,0.8167342635312325,0.7561639443309188,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,24516,0
91,42,0.8093836370167534,0.8167342635312325,0.7559246297949616,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,24786,0
92,42,0.8104866170854224,0.8167342635312325,0.7560642508580518,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,25054,0
93,42,0.8111546456657739,0.8167342635312325,0.7587244942435469,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,25323,0
94,42,0.8116535053208498,0.8167342635312325,0.7548428261037492,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,25593,0
95,42,0.8121248535926207,0.8167342635312325,0.7570573887481229,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,25861,0
96,42,0.8123509269613548,0.8167342635312325,0.7574336479533663,0.5694534525243804,0.7452491522890482,4.626336658000946,0.8473707397778829,26129,0
97,42,0.8129086128988338,0.818958485631108,0.7611026004105804,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,26397,0
98,42,0.8130758015811757,0.818958485631108,0.7591450823873978,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,26667,0
99,42,0.8132780723316368,0.818958485631108,0.7608113710509732,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,26933,0
100,42,0.8136449190471081,0.818958485631108,0.7617290564753966,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,27202,0
101,42,0.8137902562833685,0.818958485631108,0.7631016364179479,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,27469,0
102,42,0.8140404652477323,0.818958485631108,0.7630683113573042,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,27738,0
103,42,0.8143583423395898,0.818958485631108,0.7646420126890424,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,28006,0
104,42,0.8144323086373965,0.818958485631108,0.7647290742425289,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,28272,0
105,42,0.8145891148131833,0.818958485631108,0.764224001608779,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,28541,0
106,42,0.8146880831656493,0.818958485631108,0.7674124292289408,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,28805,0
107,42,0.8148308359057345,0.818958485631108,0.7658600018235743,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,29069,0
108,42,0.8150448466387832,0.818958485631108,0.7652934115339535,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,29337,0
109,42,0.8150448466387832,0.818958485631108,0.7652535341664705,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,29603,0
110,42,0.8150448466387832,0.818958485631108,0.7672878757717746,0.5696384022743868,0.7455020974343345,4.653958153724671,0.8504397948582967,29865,0
111,42,0.81537077987137,0.8217434065108697,0.7659022950574144,0.5703574679546433,0.746485522245434,4.685971069335937,0.8539967854817708,30133,0
112,42,0.81537077987137,0.8217434065108697,0.7658007459920458,0.5703574679546433,0.746485522245434,4.685971069335937,0.8539967854817708,30399,0
